ImageNumber,ObjectNumber,Treatment,Prediction,EM_Score
19,148,M,M,0.9407604263696017
19,149,M,E,0.03878343800626465
19,150,M,E,0.007107098406140474
19,151,M,E,0.04505484382566436
19,152,M,M,0.6541003314386779
19,153,M,E,0.03845759021900638
19,154,M,E,0.022953531888849132
19,155,M,E,0.035223952785535084
19,157,M,E,0.003950300666174541
19,158,M,E,0.002783270874085382
19,159,M,E,0.09809949589102807
19,161,M,E,0.0033200472391265957
19,162,M,E,0.5283116592316249
19,163,M,E,0.3511624005617452
19,164,M,E,0.033107839221775535
19,165,M,E,0.026470969988270334
19,166,M,E,0.0044314297340978396
19,167,M,E,0.0034730396294554914
19,168,M,E,0.06604849047484426
19,169,M,E,0.006367360413035742
19,170,M,M,0.6953571226713856
19,171,M,E,0.006265113515717739
19,172,M,E,0.03291310275172063
19,173,M,E,0.03279037190242798
19,174,M,M,0.8178276197481216
19,175,M,E,0.046982305892185994
19,176,M,E,0.5013668866880894
19,177,M,E,0.08158250983367095
19,178,M,E,0.010272026802768399
19,179,M,E,0.0018772517398456233
19,181,M,E,0.004148191349400094
19,182,M,E,0.0028729761569756696
19,183,M,M,0.9999026748770307
19,184,M,E,0.07565622144577758
19,185,M,M,0.016190021720315237
19,186,M,E,0.28594501929895677
19,187,M,E,0.09335892761201492
19,189,M,E,0.47612576974084747
19,191,M,E,0.03289601328571081
19,194,M,E,0.0011319655735087966
19,195,M,M,0.7215847762038126
19,197,M,E,0.18163564548944575
19,198,M,E,0.016991310529368753
23,1,M,E,0.8905941133408192
23,2,M,E,0.8509655502966538
23,4,M,E,0.00016192194193181183
23,6,M,E,0.9689048942185104
23,7,M,E,0.06518577316009481
23,8,M,E,0.4327548364776226
23,9,M,E,0.3533921118089878
23,10,M,E,0.05487566280523893
23,12,M,E,0.0013748774566143846
23,14,M,M,0.975331044188033
23,15,M,E,0.8371199045340009
23,16,M,E,0.8609380369273086
23,18,M,E,0.014703913435904978
23,19,M,M,0.9855390803483304
23,20,M,E,0.04918333709103895
23,21,M,E,0.48892942168977904
23,22,M,M,0.9990796987396646
23,23,M,E,0.05566731432061378
23,25,M,E,0.2872683768168807
23,26,M,E,0.2954558359842574
23,27,M,E,0.3694381272344971
23,28,M,E,0.19927059279473502
23,29,M,E,0.005453820595960947
23,30,M,E,0.4492201635833241
23,31,M,E,0.22948515138874095
23,32,M,E,0.9551822554034265
23,33,M,M,0.9997227256726197
23,34,M,E,0.12105614539885415
23,35,M,M,0.9999086050826606
23,36,M,E,0.004833666669014847
23,37,M,E,0.007617096956599852
23,38,M,E,0.0007537865493514245
23,39,M,E,0.007384995463380425
23,40,M,E,0.012550404328900623
23,41,M,E,0.3213392339680944
23,42,M,E,0.0069455435991350135
23,43,M,E,0.0017000638291072622
23,44,M,E,0.01963159987324166
23,45,M,M,0.5626910171015315
23,46,M,E,0.0005339551499574845
23,47,M,M,0.8605256535391748
23,48,M,E,0.005511195349883609
23,49,M,E,0.18672843132917183
23,50,M,E,0.17467185370406973
23,51,M,E,0.1732488350352373
23,52,M,E,0.044457968880686156
23,54,M,M,0.9986380654875014
23,55,M,M,0.9998822916490109
23,56,M,E,0.020641537678056238
23,57,M,E,0.16388284325347655
23,58,M,E,0.44928698814787793
23,59,M,E,0.016447190841882755
23,60,M,E,0.4659604536921
23,61,M,M,0.9998035258692113
23,62,M,E,0.10792063372788951
23,63,M,E,0.16196498949492794
23,64,M,E,0.018946136050696488
23,65,M,E,0.03487900003706918
23,67,M,E,0.040042319800440665
23,68,M,E,0.03778043274596924
23,69,M,E,0.026479923942645645
23,70,M,E,0.036190448530853826
23,71,M,E,0.26969024483321163
23,72,M,E,0.006037039231688641
23,73,M,E,0.8868700183722162
23,74,M,E,0.08524811891470715
23,75,M,E,0.9307530951343616
23,77,M,E,0.023654475120883135
23,78,M,E,0.0038098340019848556
23,79,M,E,0.799123188264836
23,80,M,M,0.9822252194965604
23,81,M,E,0.10104481159700342
23,82,M,E,0.050205310802794695
23,83,M,E,0.454016867620649
23,84,M,E,0.04665609023828635
23,86,M,E,0.2638726054260666
23,87,M,E,0.006719771550640916
23,88,M,E,0.017628822333192937
23,89,M,E,0.055077024048010056
23,90,M,E,0.3886764249766528
23,91,M,E,0.06281659814350153
23,92,M,E,0.1460194897940491
23,93,M,E,0.1024561204117842
23,94,M,E,0.8830100509310588
23,96,M,E,0.025725241618874285
23,97,M,E,0.6212177461904441
23,98,M,E,0.07219052308901716
23,99,M,E,0.4639584870510745
23,100,M,E,0.1451793940192277
23,102,M,M,0.01401081749078854
27,1,M,E,0.23074957543308594
27,3,M,E,0.24012595563446829
27,8,M,E,0.9366392332104772
27,9,M,E,0.4704376975833643
27,11,M,E,0.7019466371074554
27,12,M,E,0.06567299006134346
27,14,M,E,0.43692770841388345
27,15,M,E,0.037595580944173784
27,17,M,E,0.951293317406252
27,18,M,M,0.5520239461538871
27,20,M,E,0.06723401248698742
27,21,M,E,0.49994262224982117
27,22,M,E,0.1624216297909741
27,24,M,E,0.001973542295804376
28,1,M,E,0.123685221518422
28,2,M,M,0.7622610092068567
28,4,M,E,0.0092852138248016
28,6,M,E,0.09617588306826479
28,7,M,E,0.002609904579450273
28,8,M,E,0.10179345954977757
28,9,M,E,0.23391240182899636
28,10,M,E,0.0989824042829475
28,11,M,E,0.021773598144778517
28,12,M,E,0.6426364492493504
28,14,M,E,0.024046833223424015
28,15,M,E,0.09288088674667444
28,18,M,E,0.12335996527790696
28,19,M,E,0.09218277129374729
28,20,M,M,0.9999966354335547
28,21,M,E,0.015095443342269603
28,22,M,E,0.023507674119636567
28,23,M,E,0.0626545749114464
28,24,M,M,0.836196299851858
28,25,M,E,0.045164903381046506
28,26,M,M,0.9999860627609969
28,27,M,E,0.36118131734753817
28,28,M,E,0.00719621389100384
28,29,M,M,0.752400234168379
28,30,M,M,0.999999778937009
28,31,M,M,0.9999850979159146
28,32,M,M,0.9999777252680756
28,33,M,E,0.26389405978129954
28,34,M,M,0.8731426842773764
28,35,M,E,0.020470184231944005
28,36,M,E,0.46834471108937475
28,37,M,E,0.1343985699357119
28,38,M,E,0.9469555716359452
28,39,M,M,0.9999129174867525
28,40,M,E,0.11683280947827421
28,41,M,E,0.009899900081899232
28,43,M,M,0.999999970786509
28,45,M,E,0.5895088881190871
28,46,M,E,0.16600754536231435
28,47,M,E,0.998455408734025
28,48,M,E,0.013421295954988437
29,1,M,E,0.1567406070582892
29,2,M,E,0.7885477861950788
29,3,M,E,0.906771955499285
29,4,M,M,0.9821526789014446
29,5,M,M,0.7329325115507683
29,6,M,E,0.4099286003274136
29,7,M,E,0.28727354601707894
29,8,M,E,0.06794081741724593
29,9,M,M,0.9621342267671186
29,10,M,E,0.6353504369855483
29,11,M,E,0.6890523614023789
29,12,M,E,0.008880614558483397
29,13,M,E,0.13701284285086238
29,14,M,M,0.9999441701389198
29,15,M,E,0.9999360409937015
29,16,M,E,0.01499641880671147
29,17,M,E,0.21622496688579054
29,18,M,M,0.13449321809245393
29,19,M,E,0.09896207194048404
29,20,M,E,0.9788217303790233
29,21,M,E,0.029469724490414715
29,22,M,M,0.9999988766232263
29,23,M,E,0.6966026935610441
29,24,M,M,0.9045872366886536
29,25,M,M,0.9977685776408319
29,26,M,E,0.23258222506361403
29,27,M,E,0.015381255628967675
29,28,M,M,0.9999999999826563
29,29,M,M,0.999997490366739
29,30,M,E,0.08258374587055459
29,31,M,M,0.9997697924408484
29,32,M,E,0.05956540691182271
29,33,M,E,0.04734039153417465
29,34,M,E,0.012789324269482193
29,35,M,E,0.29840951715533914
29,36,M,E,0.00699501495079742
29,37,M,E,0.3005832770787957
29,38,M,M,0.9994972332543484
29,39,M,M,0.9999852101846125
29,40,M,E,0.014301129690968051
29,41,M,E,0.0028867472824693698
29,42,M,E,0.7781357821381341
29,43,M,E,0.006623861394252696
29,44,M,E,0.7937349435842252
29,45,M,M,0.9625682266924246
29,46,M,E,0.022551327939299724
29,48,M,E,0.034444340536220544
29,49,M,E,0.13052666836723442
29,50,M,E,0.21437172831330312
29,51,M,E,0.35746601156992514
29,52,M,E,0.02166736519715667
30,1,M,M,0.7649814523679273
30,2,M,E,0.9039922832871023
30,3,M,E,0.03386105916859195
30,4,M,E,0.41070042998175177
30,5,M,E,0.16543139013675512
30,6,M,E,0.08552748100296031
30,7,M,E,0.022272605352850482
30,8,M,E,0.05276485565195184
30,9,M,M,0.7797085624340069
30,10,M,E,0.7780124100699786
30,12,M,E,0.041877228828010954
30,13,M,E,0.8432654843192289
30,14,M,M,0.9576994628562592
30,15,M,E,0.6643071128857033
30,16,M,M,0.06921254038981695
30,17,M,M,0.5611100210684304
30,19,M,E,0.008084348713551813
30,20,M,E,0.5753588764694557
30,21,M,E,0.0026990023256351138
30,22,M,E,0.9719495281315182
30,23,M,E,0.010293666709080392
30,24,M,E,0.004708173955372285
30,25,M,E,0.020969375359396178
30,26,M,M,0.9925144283603994
30,27,M,M,0.08719253047652989
30,28,M,E,0.3149009662140764
30,29,M,M,0.9892069526676883
30,30,M,M,0.9644544877606506
30,32,M,M,0.9963350218473995
30,33,M,E,0.035297518162519734
30,34,M,E,0.04887119141537555
30,35,M,M,0.774020867987153
30,36,M,E,0.39449547199074736
30,37,M,M,0.9902643524535604
30,38,M,E,0.9625838906265958
30,39,M,E,0.9966519590179922
30,40,M,E,0.008010278515233228
30,42,M,E,0.3801117010146012
30,43,M,E,0.05311592048618873
30,44,M,M,0.8272959016410352
30,45,M,E,0.002706480034282081
30,46,M,E,0.15197420225099065
30,48,M,M,0.999999631122287
30,49,M,E,0.15314442012031176
30,50,M,E,0.9157872557267093
30,51,M,E,0.046345503406719064
30,52,M,E,0.16472926864360424
30,53,M,E,0.9979969616225636
30,54,M,E,0.10137849917245728
30,55,M,E,0.7024723224746352
30,56,M,E,0.08902123031820987
30,57,M,E,0.00200958728941514
30,59,M,M,0.9529764576150801
30,63,M,E,0.07642520073754464
30,64,M,M,0.9997025922378342
30,65,M,E,0.6360430801335847
30,67,M,E,0.026337165984361362
32,2,M,E,0.0006204958508803589
32,3,M,E,0.11033845597046575
32,5,M,E,0.10453523016146102
32,7,M,E,0.07722084739562862
32,8,M,E,0.026991534688796538
32,11,M,M,0.9998156375512227
32,13,M,E,0.2809960116785129
32,14,M,E,0.4818522010020142
32,16,M,E,0.4053265258200396
32,17,M,E,0.985535310686458
32,18,M,E,0.3217644919093486
32,19,M,E,0.32561001253829586
32,20,M,E,0.012645927559512668
32,21,M,E,0.5592179374379465
32,22,M,E,0.1977090808613643
32,24,M,E,0.0815573884921763
32,25,M,E,0.06074593193605924
32,26,M,M,0.9990895044197053
32,27,M,M,0.9725685923764927
32,28,M,E,0.31093399057439874
32,29,M,E,0.005023009446131231
32,31,M,E,0.09206468516790633
32,34,M,E,0.00342856533216163
38,2,M,E,0.46107177826218665
38,3,M,M,0.17057149603880603
38,4,M,E,0.21318751684036583
38,5,M,M,0.05656624320926533
38,6,M,E,0.049041298887264134
38,7,M,E,0.008073406324161087
38,10,M,E,0.04955367758042798
38,11,M,E,0.9952916915386094
38,12,M,E,0.03487671172936658
38,14,M,E,0.011421066609862675
38,15,M,E,0.9246926222105752
38,16,M,E,0.013981209475883903
38,18,M,E,0.002471713380876666
38,19,M,E,0.921293242070258
38,20,M,M,0.9984458306040839
38,21,M,M,0.41753856639401776
38,22,M,M,0.08132572426085939
38,23,M,E,0.1265253220235268
38,24,M,M,0.9999475088251577
38,25,M,E,0.9824543369266223
38,27,M,E,0.41166498607330476
38,28,M,M,0.9991118349645453
38,29,M,E,0.031014385171019516
38,30,M,E,0.010383367723216724
38,33,M,E,0.048116180053523055
38,34,M,E,0.3638320472935778
38,35,M,E,0.012372830195176392
38,36,M,E,0.22731785059693468
38,37,M,E,0.03283441344406129
38,39,M,E,0.12635301083639616
38,40,M,E,0.007650391133997801
38,42,M,E,0.09390906326272698
38,43,M,M,0.49174167017447423
38,45,M,E,0.01422205665519846
38,47,M,E,0.00508568044061024
38,48,M,E,0.14565416423477756
38,51,M,M,0.9997464054217955
38,52,M,E,0.09932812580480103
38,53,M,E,0.0010562582381022383
38,55,M,E,0.3026974336485038
38,56,M,E,0.0020034453773217177
38,57,M,M,0.9971734236248843
38,58,M,M,0.956472627542507
41,1,M,E,0.015302141762066953
41,2,M,E,0.0006288796619242726
41,3,M,E,0.052179470153209576
41,4,M,E,0.0017600329364206087
41,5,M,M,0.994335646628776
41,6,M,E,0.022309911443266998
41,7,M,E,0.9045054197173866
41,8,M,E,0.19084043696559633
41,9,M,E,0.39347727807659466
41,10,M,E,0.7969455531397502
41,11,M,E,0.05029127623169392
41,15,M,E,0.07221642263522994
41,17,M,E,0.4377849308772969
41,18,M,E,0.11709087235239876
41,19,M,E,0.28630371213740924
41,20,M,E,0.9513670739092942
41,21,M,E,0.011417270070183397
41,22,M,E,0.03774483968664628
41,23,M,E,0.962277544632463
41,25,M,E,0.0020623802933754003
41,26,M,E,0.46866711766990926
41,27,M,E,0.08886168142166519
41,28,M,E,0.044380596593764574
41,29,M,M,0.4664101637483252
41,30,M,E,0.007904210722098475
41,31,M,E,0.09983374035004197
41,32,M,E,0.001992534688913684
41,33,M,E,0.012234326721275238
41,34,M,E,0.9989312921090607
41,35,M,E,0.0023568027451160364
41,37,M,E,0.9851994851901636
41,38,M,M,0.8738373725313757
41,39,M,E,0.017256189139123402
41,40,M,E,0.07640760704210382
41,41,M,E,0.08787868238299815
41,42,M,M,0.9950674183172714
41,43,M,E,0.12783142071809686
41,44,M,E,0.22470762294531582
41,45,M,E,0.20934408782480704
41,46,M,E,0.10701500164045616
41,47,M,M,0.9716554154917222
41,48,M,E,0.9345872165564013
41,49,M,M,0.9999999992889639
41,50,M,M,0.9999264122045829
41,51,M,E,0.013651622775082618
41,53,M,M,0.9002644871312522
41,54,M,E,0.026191564313070764
41,55,M,E,0.008381998227562668
41,56,M,E,0.9892539980960956
41,57,M,E,0.023513830259214084
41,58,M,M,0.933384773371524
41,59,M,M,0.9961570903209443
41,60,M,E,0.02073960009767856
41,62,M,E,0.0017411280315452412
41,63,M,E,0.08538984507842767
41,64,M,M,0.24687184100990092
41,66,M,M,0.998954422097142
41,67,M,E,0.028461902190051083
41,68,M,E,0.5254207020217218
41,69,M,E,0.006912868299393996
41,70,M,M,0.49180057921811016
41,71,M,E,0.04137538873052709
41,72,M,E,0.02894191657147673
41,73,M,E,0.05549604206309629
41,74,M,M,0.8432301257552371
41,76,M,M,0.32632356018601993
41,77,M,E,0.06381491380438921
41,78,M,E,0.004239133096786609
41,79,M,E,0.7669168036437374
41,80,M,E,0.05259206656264119
41,81,M,M,0.9943409606166601
41,82,M,E,0.03144052884261718
41,83,M,E,0.01747770534937744
41,84,M,E,0.01022478790604191
41,86,M,M,0.45740387655568177
41,87,M,E,0.48394609247383863
41,88,M,M,0.8148339711498364
41,89,M,E,0.02169692295974998
41,90,M,E,0.32374470166598435
41,91,M,E,0.023487669166295348
41,92,M,E,0.15274928933257495
41,93,M,E,0.23762691466715327
41,94,M,E,0.0013147801874295684
41,95,M,E,0.09889421839993845
41,96,M,M,0.9999960405527524
41,97,M,E,0.015453066138152095
41,98,M,E,0.12405361153343583
55,1,M,E,0.8628296183714391
55,2,M,M,0.9999984854796595
55,3,M,M,0.9999976596293287
55,4,M,E,0.04598272532819269
55,5,M,E,0.059449827450304846
55,7,M,M,0.9999939574566437
55,9,M,M,0.9999967387943893
55,10,M,E,0.010460493087315592
55,11,M,E,0.026244914325809367
55,12,M,E,0.9187756023263144
55,14,M,E,0.008965868958351032
55,18,M,M,0.9999998926474618
55,19,M,E,0.6854129300956484
55,20,M,E,0.030530811045986088
55,23,M,E,0.9896274006811344
55,24,M,E,0.020087210682395
55,25,M,E,0.03834526723890479
55,26,M,E,0.007979980355220866
55,27,M,E,0.03229646512726387
59,1,M,M,0.8509335183725639
59,3,M,E,0.0036045391677549314
59,5,M,E,0.37327351179603335
59,7,M,E,0.11492941356127535
59,10,M,E,0.9958321114251553
59,11,M,M,0.9999998473604708
59,14,M,E,0.049085324887112015
59,15,M,M,0.9999298164409397
59,17,M,E,0.9548682894496259
59,18,M,E,0.0009360819372506401
59,20,M,M,0.9998736570077386
59,21,M,E,0.17061790393906806
59,25,M,E,0.0165924052323872
59,26,M,M,0.07297300105716366
59,27,M,E,0.06082550398168493
59,28,M,E,0.03769558934447163
59,30,M,E,0.010814375730726824
59,31,M,M,0.6419565025762246
59,32,M,E,0.0401639168269047
59,33,M,E,0.599830011852177
59,34,M,E,0.6207932384330369
59,35,M,E,0.01992446218894423
59,37,M,E,0.04938366016853424
59,38,M,E,0.7307125536274083
59,39,M,E,0.9972774933904623
59,40,M,M,0.3318378769473594
59,41,M,M,0.32477188281892105
59,42,M,E,0.26965416220399896
59,43,M,E,0.362271510732708
59,44,M,E,0.025141000419156356
59,45,M,E,0.8697488166863656
59,46,M,E,0.8308454197339709
59,47,M,M,0.9778690955653274
59,48,M,E,0.4430139693486962
59,49,M,E,0.0007412627020977094
59,50,M,E,0.5783855118770002
59,51,M,E,0.0023145120897878815
59,52,M,M,0.38063198345299115
59,53,M,M,0.9851975550849876
59,54,M,E,0.7250474107347218
59,55,M,E,0.07741834857036684
59,56,M,M,0.9091227135196223
59,57,M,M,0.9717948963545288
59,58,M,M,0.08772012463246714
59,59,M,E,0.9663027897145015
59,60,M,E,0.9088429571300629
59,61,M,E,0.10580575468774032
59,62,M,E,0.0006908510661046928
59,63,M,M,0.9999999929237511
59,64,M,E,0.0006618493203635527
59,65,M,M,0.9884867897438213
59,66,M,M,0.10228445602078008
59,67,M,E,0.10991760287084976
59,69,M,M,0.5262532461705326
59,71,M,E,0.0018699504097108625
59,72,M,M,0.9799604526118145
60,2,M,E,0.9807101380028925
60,3,M,E,0.009962572144048748
60,4,M,E,0.012653262452202418
60,5,M,E,0.014993271084019067
60,7,M,E,0.9654322975073225
60,8,M,E,0.012136131540143577
60,9,M,E,0.11319073583895368
60,10,M,E,0.002580800215567971
60,11,M,E,0.17622048799795617
60,13,M,E,0.06856961594522924
60,15,M,E,0.01901710443207381
60,18,M,E,0.04564952334451449
60,19,M,E,0.23965002450166062
60,20,M,E,0.01807394519819975
60,21,M,E,0.5384059010911962
60,22,M,E,0.16560540669807752
60,23,M,E,0.043064690349643144
60,24,M,M,0.6802871272746785
60,25,M,E,0.06947759724754303
60,26,M,M,0.9554541203201402
60,27,M,M,0.27762256891432313
60,28,M,E,0.6641500426194908
60,30,M,M,0.9983358052605106
60,31,M,E,0.11647756272057158
60,32,M,M,0.24035766360510913
60,33,M,E,0.0717738990908089
60,34,M,E,0.03953366889357603
60,35,M,E,0.009838343532801023
60,36,M,E,0.016617655194697503
60,37,M,E,0.4521588411154537
60,39,M,M,0.9403823433208293
61,2,M,E,0.4995641088323077
61,4,M,E,0.0022904436480305455
61,5,M,E,0.04623049695772904
61,7,M,E,0.05464657019681613
61,8,M,M,0.9480306941081758
61,9,M,M,0.999213282778476
61,10,M,E,0.9913190990796396
61,11,M,E,0.013129246000190503
61,12,M,E,0.9984518678247661
61,14,M,E,0.056370024792199463
61,15,M,M,0.09214388705567478
61,16,M,E,0.11034813771516992
61,17,M,M,0.9531116056965714
61,18,M,M,0.901440125912098
61,19,M,E,0.027499374424542294
61,20,M,M,0.8872747274223093
61,21,M,M,0.9999560310724037
61,23,M,E,0.0019444206046352044
61,28,M,M,0.9946131526669412
61,29,M,M,0.7484585597424852
61,30,M,E,0.6950060530829736
61,31,M,E,0.3515206644025354
61,32,M,E,0.7439432105375411
61,33,M,E,0.09145907979551791
61,34,M,E,0.888951388540522
61,35,M,E,0.691521905723041
61,36,M,E,0.0049509293692125405
61,37,M,E,0.8415093906841579
61,38,M,E,0.020382489656441034
61,40,M,E,0.19617272428453017
61,43,M,E,0.4315485275446124
61,44,M,M,0.9977474463569832
61,45,M,E,0.9378815108087107
61,46,M,M,0.9998765449125521
61,47,M,E,0.11754422627564093
61,48,M,E,0.019111874100401854
61,49,M,M,0.9085260333931275
61,50,M,E,0.1758203276501776
61,51,M,E,0.08012327407390464
61,52,M,E,0.6468011970225499
61,53,M,M,0.1560549396133824
61,54,M,M,0.9999999949811766
61,55,M,E,0.00301549592620976
61,56,M,E,0.1455305594009773
61,57,M,E,0.40797416823082017
61,58,M,M,0.9999219229967238
61,59,M,E,0.08997698996334252
61,60,M,M,0.34044787652386715
61,61,M,E,0.9026467589565941
61,62,M,E,0.8154614203192622
62,1,M,E,0.34854164944285515
62,2,M,E,0.4911049012123559
62,3,M,E,0.8516876156946117
62,4,M,M,0.9999918665353551
62,5,M,M,0.9983475162995585
62,6,M,E,0.005286743170423751
62,7,M,E,0.020582804512166045
62,8,M,M,0.9930266259904047
62,9,M,M,0.9998170166537808
62,10,M,E,0.00819486524592076
62,11,M,M,0.9999634927606253
62,12,M,M,0.9996523863846152
62,13,M,M,0.9864498694280742
62,14,M,E,0.005490925147253544
62,15,M,E,0.011880339361922983
62,16,M,E,0.03057597323350796
62,17,M,M,0.9990002521176755
62,18,M,E,0.45505997681460286
62,19,M,E,0.11865366253550157
62,20,M,E,0.005419066914261833
62,21,M,E,0.010750091360640325
62,23,M,M,0.5212662243411549
62,24,M,E,0.011514573871026368
62,25,M,E,0.00942446928879193
62,26,M,E,0.0017803129725108048
62,27,M,M,0.9999998940478473
62,28,M,E,0.12470990534984644
62,29,M,M,0.9986381995418134
62,30,M,E,0.04231518482497101
62,31,M,E,0.13596728695361399
62,33,M,M,0.8984768010900984
62,35,M,E,0.04689992482833531
62,36,M,E,0.194949867518766
62,39,M,E,0.010936593200016977
62,40,M,E,0.03361984621843036
62,41,M,E,0.9816738455478488
62,42,M,E,0.7130635446679737
62,43,M,M,0.9850335421081063
62,44,M,E,0.49325188082609617
62,45,M,E,0.207775075406792
62,46,M,E,0.12610877267903348
62,47,M,E,0.2646830673918754
62,48,M,E,0.721574104816658
62,49,M,E,0.5048580213393857
62,50,M,M,0.9983121351684235
62,51,M,E,0.0440570919924882
62,52,M,E,0.020199291008433914
62,53,M,E,0.1933240681595614
62,54,M,E,0.9393347021026995
76,1,M,M,0.99985354148234
76,2,M,M,0.9502751766149008
76,3,M,M,0.999999908158187
76,4,M,M,0.962455258187048
76,5,M,M,0.9979687285799584
76,6,M,E,0.004582808630983377
76,8,M,E,0.6981364894747873
76,9,M,M,0.9985324225908336
76,10,M,M,0.9674233824698254
76,11,M,E,0.6584051096734438
76,12,M,E,0.6040069448318375
76,14,M,E,0.009127536312913121
76,15,M,M,0.9976021605265468
76,16,M,M,0.984831487660691
76,17,M,E,0.24426375912266313
76,18,M,E,0.008625030786481618
76,19,M,M,0.9996228664822389
76,20,M,M,0.9999999999960081
76,23,M,E,0.6469360368268917
76,24,M,E,0.0524130834285925
76,25,M,E,0.6917588486504184
76,26,M,M,0.9950103677552143
76,27,M,M,0.9999999126705622
76,28,M,E,0.31246574974566876
76,31,M,M,0.9999961925968102
76,32,M,E,0.3057494913303037
76,33,M,E,0.6247553080235614
76,34,M,M,0.9999975441830301
76,35,M,E,0.019251409583593806
76,38,M,E,0.999994291014337
76,39,M,M,0.9999969529231346
76,40,M,M,0.9999999999984697
76,41,M,E,0.0014202978717029865
76,42,M,E,0.15028432150779855
76,43,M,M,0.9999997817703897
76,44,M,M,0.9999879339006935
76,46,M,E,0.012042657632821073
77,1,M,E,0.9779892078944077
77,3,M,E,0.9866864785476163
77,4,M,E,0.6232368064358285
77,5,M,E,0.10090600801106825
77,7,M,M,0.9999999595372099
77,8,M,E,0.1281404475796786
77,9,M,M,0.9999999773273734
77,10,M,M,0.9189094968334606
77,11,M,M,0.7047973058341489
77,14,M,E,0.20650274537804164
77,15,M,E,0.13107169552427686
77,17,M,M,0.9999995867140272
77,18,M,E,0.072422547354388
77,19,M,M,0.7425095333070129
77,21,M,E,0.9978406923277247
77,25,M,E,0.267281824734405
77,26,M,M,0.9999952935673836
77,32,M,M,0.999365401732124
77,33,M,M,0.9990295844908965
77,34,M,E,0.33305688805674183
77,35,M,E,0.06752485701544836
77,37,M,E,0.023582238947507536
77,38,M,M,0.10964898822766504
77,41,M,M,0.9999999999852662
77,43,M,M,0.9999994199182584
77,44,M,M,0.9999999999959444
77,45,M,M,0.7851827481220784
77,46,M,M,0.999998876312778
77,48,M,M,0.9907044331466753
77,49,M,E,0.06675002677314003
77,50,M,M,0.9999996341638769
77,51,M,E,0.005035113639979409
77,52,M,E,0.09923203671836678
77,53,M,M,0.9993900600885955
77,54,M,E,0.9980659560244605
77,55,M,E,0.0018578005797603501
77,56,M,M,0.9999413617398356
77,58,M,E,0.07049566716622226
77,60,M,E,0.7479292097933716
77,62,M,M,0.8543355111853496
77,63,M,E,0.21833525606139548
77,64,M,M,0.9972243672962192
77,65,M,E,0.9999232425746162
77,66,M,E,0.17588486934904113
77,67,M,M,0.8205832220348285
77,69,M,E,0.07307686107072453
77,75,M,E,0.017322630054604795
77,78,M,M,0.947746721310776
78,2,M,M,0.9936530647519773
78,4,M,M,0.9987400889779938
78,5,M,E,0.015521920075874758
78,6,M,M,0.9999999999915099
78,15,M,M,0.9999999995927074
78,16,M,E,0.05490097829907295
78,17,M,E,0.009349351484005298
78,19,M,M,0.6911062229745314
78,20,M,M,0.9887465415657388
78,21,M,M,0.9999999965724886
78,22,M,E,0.519190955469554
78,23,M,M,0.9925406325014862
78,25,M,E,0.01154744486631213
78,27,M,M,0.9999986131533176
78,28,M,E,0.26055506122665145
78,30,M,M,0.9993760273149354
78,31,M,M,0.9888245478949603
78,32,M,E,0.959083503348527
78,34,M,E,0.03732731810689965
78,35,M,M,0.9975673993854532
78,36,M,M,0.999150550009457
78,38,M,M,0.9995160010802776
78,39,M,E,0.4556571629711017
78,40,M,E,0.49430759854806494
78,41,M,E,0.1284991942432415
78,42,M,E,0.02887124897388625
78,43,M,M,0.8941017249582306
78,44,M,E,0.0439584703838431
78,45,M,E,0.9568712973376837
78,46,M,M,0.9999980283889282
78,47,M,M,0.9997919857323354
78,48,M,M,0.27678837622054525
78,49,M,M,0.9998180332868052
78,50,M,M,0.9999999986312795
78,52,M,E,0.30333778677615136
78,54,M,M,0.9996412263006703
78,55,M,E,0.9978692067915237
78,56,M,M,0.9999938667681212
78,57,M,M,0.9999999999993321
78,61,M,E,0.1453063990861193
78,62,M,E,0.0014950035359212618
78,64,M,E,0.17389294327661003
79,2,M,E,0.10778030481495862
79,3,M,E,0.9635002207924143
79,5,M,M,0.9999998256689715
79,7,M,M,0.9996291686002559
79,8,M,M,0.999996649241543
79,9,M,E,0.9999939274057889
79,10,M,E,0.006152252922310253
79,12,M,M,0.30327075531994596
79,14,M,M,0.9999575466532122
79,15,M,E,0.5194617545767054
79,18,M,E,0.003275143858750367
79,20,M,E,0.9548294722874082
79,21,M,E,0.30948189913826574
79,22,M,E,0.015052358641824252
79,23,M,E,0.13270474841415497
79,25,M,M,0.9999999856400308
79,26,M,M,0.8309290967059286
79,27,M,M,0.9998116606568485
79,30,M,M,0.9999999702160403
79,31,M,M,0.9999999949916747
79,32,M,E,0.038147993123861315
79,33,M,E,0.9999291900647873
79,35,M,M,0.9999999940465585
79,37,M,M,0.9998751233059987
79,38,M,E,0.039396940184769046
79,39,M,M,0.9999858107118973
79,40,M,E,0.026718910503494547
80,2,M,E,0.0007678053613354815
80,3,M,M,0.9999506513709616
80,4,M,M,0.9999996700680382
80,6,M,E,0.000471276839952421
80,7,M,M,0.9999999996137949
80,8,M,E,0.0061515372063629635
80,9,M,M,0.9999999984602188
80,10,M,M,0.9874717088195919
80,12,M,M,0.9999999917702237
80,16,M,M,0.22889590437505333
80,17,M,E,0.0026055026253796326
80,20,M,M,0.9999999999789104
80,23,M,M,0.8058059317764293
80,25,M,E,0.09054301671555237
